,cprcode,brcode,ib_cf_qty,new_ib_vs_stock_cv
1060,0032670,1000,20,20
1061,0032671,1000,36,36
1062,0032672,1000,16,16
1063,0033127,1000,12,12
1064,0033133,1000,4,4
1065,0033134,1000,0,0
1066,0033192,1000,8,8
1067,0033193,1000,24,24
1068,0033211,1000,18,18
1069,0033221,1000,12,12
1070,0033222,1000,16,16
1071,0033373,1000,11,11
1072,0033421,1000,6,6
1073,0033449,1000,2,2
1074,0033465,1000,3,3
1075,0033629,1000,2,2
1076,0033849,1000,9,9
1077,0033852,1000,13,13
1078,0033854,1000,12,12
1079,0033855,1000,12,12
1080,0033857,1000,20,20
1081,0033858,1000,30,30
1082,0033913,1000,9,9
1083,0033999,1000,5,5
1084,0034002,1000,6,6
1085,0034011,1000,0,0
1086,0034019,1000,48,48
1087,0034155,1000,121,121
1088,0034249,1000,2,2
1089,0034250,1000,25,25
1090,0034251,1000,-2,-2
1091,0034252,1000,0,0
1092,0034253,1000,-28,-28
1093,0034256,1000,-4,-4
1094,0034257,1000,-2,-2
1095,0034258,1000,-36,-36
1096,0034262,1000,11,11
1097,0034263,1000,17,17
1098,0034264,1000,21,21
1099,0034394,1000,0,0
1100,0034609,1000,32,32
1101,0034615,1000,106,106
1102,0034715,1000,9,9
1103,0034719,1000,137,137
1104,0034721,1000,190,190
1105,0034722,1000,74,74
1106,0034724,1000,42,42
1107,0034798,1000,32,32
1108,0034799,1000,16,16
1109,0035011,1000,6,6
1110,0035022,1000,0,0
1111,0035044,1000,45,45
1112,0035045,1000,0,0
1113,0035049,1000,7,7
1114,0035134,1000,54,54
1115,0035135,1000,18,18
1116,0035136,1000,7,7
1117,0035191,1000,4,4
1118,0035238,1000,76,76
1119,0035418,1000,105,105
1120,0035426,1000,117,117
1121,0035428,1000,7,7
1122,0035548,1000,209,209
1123,0035549,1000,68,68
1124,0035550,1000,100,100
1125,0035551,1000,134,134
1126,0035703,1000,3,3
1127,0036097,1000,19,19
1128,0036098,1000,22,22
1129,0036101,1000,37,37
1130,0036102,1000,0,0
1131,0036204,1000,35,35
1132,0036276,1000,0,0
1133,0036307,1000,7,7
1134,0036332,1000,24,24
1135,0036368,1000,100,100
1136,0036369,1000,14,14
1137,0036370,1000,26,26
1138,0036371,1000,34,34
1139,0036372,1000,40,40
1140,0036388,1000,0,0
1141,0036400,1000,8,8
1142,0036432,1000,14,14
1143,0036521,1000,11,11
1144,0036524,1000,35,35
1145,0036525,1000,51,51
1146,0036602,1000,5,5
1147,0036606,1000,25,25
1148,0036607,1000,13,13
1149,0036679,1000,33,33
1150,0036680,1000,8,8
1151,0036708,1000,54,54
1152,0036709,1000,43,43
1153,0036718,1000,23,23
1154,0036719,1000,15,15
1155,0036726,1000,23,23
1156,0036733,1000,0,0
1157,0036879,1000,0,0
1158,0037025,1000,20,20
1159,0037104,1000,33,33
1160,0037117,1000,17,17
1161,0037120,1000,7,7
1162,0037122,1000,17,17
1163,0037123,1000,12,12
1164,0037137,1000,152,152
1165,0037141,1000,2,2
1166,0037156,1000,7,7
1167,0037159,1000,8,8
1168,0037165,1000,9,9
1169,0037173,1000,0,0
1170,0037543,1000,5,5
1171,0037553,1000,6,6
1172,0037556,1000,19,19
1173,0037558,1000,7,7
1174,0037561,1000,0,0
1175,0037565,1000,5,5
1176,0037566,1000,24,24
1177,0037568,1000,15,15
1178,0037569,1000,23,23
1179,0037572,1000,13,13
1180,0037573,1000,20,20
1181,0037574,1000,0,0
1182,0037576,1000,10,10
1183,0037578,1000,1,1
1184,0037580,1000,8,8
1185,0037665,1000,0,0
1186,0037666,1000,186,186
1187,0037668,1000,0,0
1188,0037669,1000,31,31
1189,0037671,1000,0,0
1190,0037672,1000,0,0
1191,0037822,1000,229,229
1192,0037823,1000,136,136
1193,0037854,1000,35,35
1194,0037855,1000,13,13
1195,0037856,1000,4,4
1196,0037864,1000,0,0
1197,0037865,1000,1,1
1198,0037934,1000,25,25
1199,0037941,1000,9,9
1200,0037942,1000,12,12
1201,0037985,1000,381,381
1202,0037986,1000,357,357
1203,0038152,1000,0,0
1204,0038167,1000,3,3
1205,0038168,1000,18,18
1206,0038170,1000,22,22
1207,0038173,1000,164,164
1208,0038245,1000,32,32
1209,0038395,1000,3,3
1210,0038399,1000,2,2
1211,0038552,1000,8,8
1212,0038617,1000,54,54
1213,0038618,1000,34,34
1214,0038620,1000,25,25
1215,0038621,1000,146,146
1216,0038658,1000,44,44
1217,0038659,1000,4,4
1218,0038670,1000,10,10
1219,0038891,1000,0,0
1220,0038950,1000,0,0
1221,0039046,1000,8,8
1222,0039192,1000,0,0
1223,0039395,1000,65,65
1224,0039396,1000,6,6
1225,0039545,1000,29,29
1226,0039546,1000,26,26
1227,0039547,1000,24,24
1228,0039548,1000,46,46
1229,0039552,1000,24,24
1230,0039553,1000,28,28
1231,0039615,1000,9,9
1232,0039616,1000,7,7
1233,0039617,1000,8,8
1234,0039618,1000,6,6
1235,0039619,1000,8,8
1236,0039620,1000,4,4
1237,0039622,1000,6,6
1238,0039623,1000,10,10
1239,0039624,1000,3,3
1240,0039626,1000,6,6
1241,0039644,1000,34,34
1242,0039645,1000,12,12
1243,0039646,1000,7,7
1244,0039650,1000,44,44
1245,0039713,1000,25,25
1246,0039714,1000,5,5
1247,0039718,1000,23,23
1248,0039719,1000,21,21
1249,0039727,1000,3,3
1250,0039729,1000,17,17
1251,0039774,1000,0,0
1252,0039782,1000,23,23
1253,0039818,1000,22,22
1254,0039821,1000,13,13
1255,0039824,1000,0,0
1256,0039827,1000,5,5
1257,0039831,1000,0,0
1258,0039843,1000,3,3
1259,0039851,1000,15,15
1260,0039988,1000,0,0
1261,0040007,1000,21,21
1262,0040013,1000,7,7
1263,0040015,1000,10,10
1264,0040016,1000,16,16
1265,0040019,1000,0,0
1266,0040065,1000,0,0
1267,0040096,1000,27,27
1268,0040099,1000,125,125
1269,0040120,1000,0,0
1270,0040160,1000,3,3
1271,0040221,1000,8,8
1272,0040224,1000,196,196
1273,0040226,1000,20,20
1274,0040231,1000,21,21
1275,0040233,1000,70,70
1276,0040237,1000,0,0
1277,0040384,1000,109,109
1278,0040399,1000,128,128
1279,0040465,1000,0,0
1280,0040467,1000,0,0
1281,0040484,1000,25,25
1282,0040593,1000,0,0
1283,0040594,1000,0,0
1284,0040596,1000,0,0
1285,0040599,1000,0,0
1286,0040823,1000,0,0
1287,0040826,1000,0,0
1288,0040827,1000,0,0
1289,0040834,1000,3,3
1290,0040836,1000,0,0
1291,0040837,1000,0,0
1292,0040840,1000,0,0
1293,0040850,1000,0,0
1294,0040880,1000,0,0
1295,0040881,1000,0,0
1296,0040890,1000,0,0
1297,0040898,1000,0,0
1298,0040906,1000,0,0
1299,0040918,1000,0,0
1300,0040981,1000,0,0
1301,0041002,1000,0,0
1302,0041039,1000,2,2
1303,0041040,1000,12,12
1304,0041054,1000,1,1
1305,0041056,1000,8,8
1306,0041103,1000,10,10
1307,0041104,1000,-14,-14
1308,0041108,1000,-3,-3
1309,0041109,1000,-7,-7
1310,0041111,1000,-20,-20
1311,0041113,1000,54,54
1312,0041118,1000,0,0
1313,0041119,1000,4,4
1314,0041120,1000,0,0
1315,0041121,1000,0,0
1316,0041124,1000,-18,-18
1317,0041128,1000,-3,-3
1318,0041151,1000,4,4
1319,0041170,1000,0,0
1320,0041176,1000,32,32
1321,0041177,1000,0,0
1322,0041181,1000,-2,-2
1323,0041184,1000,-23,-23
1324,0041193,1000,-3,-3
1325,0041202,1000,11,11
1326,0041213,1000,-1,-1
1327,0041215,1000,8,8
1328,0041288,1000,0,0
1329,0041294,1000,141,141
1330,0041295,1000,0,0
1331,0041369,1000,51,51
1332,0041370,1000,139,139
1333,0041453,1000,68,68
1334,0041470,1000,19,19
1335,0041471,1000,46,46
1336,0041554,1000,0,0
1337,0041615,1000,0,0
1338,0041641,1000,2,2
1339,0041700,1000,0,0
1340,0041749,1000,0,0
1341,0041761,1000,0,0
1342,0041778,1000,61,61
1343,0041779,1000,14,14
1344,0041780,1000,53,53
1345,0041792,1000,7,7
1346,0041793,1000,19,19
1347,0041799,1000,0,0
1348,0041827,1000,0,0
1349,0041828,1000,0,0
1350,0041861,1000,36,36
1351,0041862,1000,28,28
1352,0041863,1000,5,5
1353,0041868,1000,64,64
1354,0041880,1000,-5,-5
1355,0041949,1000,-1,-1
1356,0041960,1000,11,11
1357,0041980,1000,11,11
1358,0041987,1000,6,6
1359,0041988,1000,1,1
1360,0041989,1000,0,0
1361,0042002,1000,-1,-1
1362,0042116,1000,5,5
1363,0042209,1000,0,0
1364,0042222,1000,152,152
1365,0042248,1000,8,8
1366,0042318,1000,0,0
1367,0042345,1000,21,21
1368,0042346,1000,0,0
1369,0042439,1000,0,0
1370,0042456,1000,4,4
1371,0042461,1000,0,0
1372,0042470,1000,0,0
1373,0042471,1000,0,0
1374,0042489,1000,0,0
1375,0042507,1000,13,13
1376,0042525,1000,0,0
1377,0042528,1000,4,4
1378,0042529,1000,3,3
1379,0042530,1000,5,5
1380,0042531,1000,4,4
1381,0042607,1000,0,0
1382,0042666,1000,0,0
1383,0042695,1000,23,23
1384,0042701,1000,0,0
1385,0042748,1000,20,20
1386,0042851,1000,13,13
1387,0042930,1000,0,0
1388,0042933,1000,9,9
1389,0043001,1000,64,64
1390,0043002,1000,20,20
1391,0043111,1000,0,0
1392,0043170,1000,24,24
1393,0043171,1000,9,9
1394,0043191,1000,20,20
1395,0043198,1000,577,577
1396,0043199,1000,405,405
1397,0043230,1000,0,0
1398,0043235,1000,0,0
1399,0043236,1000,0,0
1400,0043331,1000,0,0
1401,0043410,1000,0,0
1402,0043411,1000,0,0
1403,0043542,1000,28,28
1404,0043550,1000,46,46
1405,0043551,1000,42,42
1406,0043552,1000,78,78
1407,0043553,1000,30,30
1408,0043554,1000,41,41
1409,0043555,1000,36,36
1410,0043556,1000,27,27
1411,0043582,1000,5,5
1412,0043609,1000,4,4
1413,0043615,1000,26,26
1414,0043623,1000,0,0
1415,0043624,1000,0,0
1416,0043640,1000,0,0
1417,0043641,1000,0,0
1418,0043716,1000,16,16
1419,0043717,1000,16,16
1420,0043764,1000,7,7
1421,0043876,1000,5,5
1422,0043884,1000,0,0
1423,0043892,1000,0,0
1424,0043893,1000,0,0
1425,0043895,1000,0,0
1426,0043906,1000,4,4
1427,0043914,1000,0,0
1428,0043966,1000,59,59
1429,0043991,1000,1,1
1430,0044011,1000,11,11
1431,0044062,1000,0,0
1432,0044077,1000,5,5
1433,0044162,1000,0,0
1434,0044167,1000,7,7
1435,0044168,1000,0,0
1436,0044271,1000,15,15
1437,0044291,1000,22,22
1438,0044306,1000,8,8
1439,0044307,1000,8,8
1440,0044324,1000,0,0
1441,0044338,1000,48,48
1442,0044347,1000,12,12
1443,0044363,1000,310,310
1444,0044364,1000,18,18
1445,0044378,1000,68,68
1446,0044399,1000,10,10
1447,0044400,1000,0,0
1448,0044401,1000,13,13
1449,0044402,1000,9,9
1450,0044403,1000,12,12
1451,0044408,1000,7,7
1452,0044410,1000,12,12
1453,0044412,1000,117,117
1454,0044439,1000,0,0
1455,0044440,1000,0,0
1456,0044442,1000,0,0
1457,0044455,1000,-1,-1
1458,0044462,1000,4,4
1459,0044466,1000,12,12
1460,0044468,1000,9,9
1461,0044469,1000,1,1
1462,0044470,1000,11,11
1463,0044487,1000,3,3
1464,0044502,1000,6,6
1465,0044539,1000,8,8
1466,0044541,1000,5,5
1467,0044543,1000,8,8
1468,0044544,1000,11,11
1469,0044545,1000,10,10
1470,0044546,1000,7,7
1471,0044547,1000,19,19
1472,0044549,1000,2,2
1473,0044550,1000,27,27
1474,0044551,1000,17,17
1475,0044552,1000,0,0
1476,0044556,1000,14,14
1477,0044560,1000,27,27
1478,0044576,1000,32,32
1479,0044581,1000,59,59
1480,0044582,1000,23,23
1481,0044584,1000,59,59
1482,0044613,1000,30,30
1483,0044614,1000,18,18
1484,0044656,1000,39,39
1485,0044657,1000,27,27
1486,0044675,1000,10,10
1487,0044750,1000,10,10
1488,0044761,1000,39,39
1489,0044776,1000,-31,-31
1490,0044841,1000,26,26
1491,0044851,1000,17,17
1492,0044852,1000,8,8
1493,0044853,1000,9,9
1494,0044855,1000,11,11
1495,0044858,1000,0,0
1496,0044860,1000,0,0
1497,0045054,1000,23,23
1498,0045080,1000,-2,-2
1499,0045117,1000,0,0
1500,0045239,1000,47,47
1501,0045266,1000,66,66
1502,0045268,1000,103,103
1503,0045325,1000,11,11
1504,0045435,1000,22,22
1505,0045532,1000,10,10
1506,0045544,1000,12,12
1507,0045545,1000,8,8
1508,0045548,1000,35,35
1509,0045579,1000,9,9
1510,0045582,1000,13,13
1511,0045597,1000,8,8
1512,0045598,1000,20,20
1513,0045656,1000,44,44
1514,0045736,1000,26,26
1515,0045747,1000,0,0
1516,0045765,1000,5,5
1517,0045800,1000,0,0
1518,0045820,1000,18,18
1519,0045851,1000,33,33
1520,0045852,1000,45,45
1521,0045854,1000,17,17
1522,0045855,1000,78,78
1523,0045857,1000,12,12
1524,0045869,1000,8,8
1525,0045870,1000,12,12
1526,0045886,1000,5,5
1527,0045913,1000,29,29
1528,0045914,1000,11,11
1529,0045915,1000,16,16
1530,0045917,1000,0,0
1531,0045919,1000,24,24
1532,0045968,1000,0,0
1533,0045974,1000,34,34
1534,0045996,1000,0,0
1535,0046000,1000,0,0
1536,0046010,1000,8,8
1537,0046057,1000,81,81
1538,0046058,1000,145,145
1539,0046099,1000,27,27
1540,0046163,1000,40,40
1541,0046164,1000,4,4
1542,0046165,1000,19,19
1543,0046166,1000,2,2
1544,0046167,1000,13,13
1545,0046168,1000,31,31
1546,0046170,1000,11,11
1547,0046191,1000,10,10
1548,0046222,1000,42,42
1549,0046223,1000,37,37
1550,0046224,1000,10,10
1551,0046225,1000,78,78
1552,0046313,1000,3,3
1553,0046379,1000,0,0
1554,0046409,1000,13,13
1555,0046452,1000,3,3
1556,0046453,1000,6,6
1557,0046454,1000,3,3
1558,0046602,1000,12,12
1559,0046603,1000,18,18
1560,0046604,1000,18,18
1561,0046605,1000,17,17
1562,0046615,1000,5,5
1563,0046644,1000,7,7
1564,0046687,1000,0,0
1565,0046714,1000,5,5
1566,0046725,1000,0,0
1567,0046727,1000,0,0
1568,0046742,1000,81,81
1569,0046750,1000,5,5
1570,0046802,1000,19,19
1571,0046803,1000,10,10
1572,0046848,1000,0,0
1573,0046872,1000,6,6
1574,0046910,1000,11,11
1575,0046921,1000,18,18
1576,0046985,1000,1,1
1577,0046999,1000,9,9
1578,0047012,1000,0,0
1579,0047041,1000,0,0
1580,0047046,1000,11,11
1581,0047172,1000,52,52
1582,0047185,1000,50,50
1583,0047197,1000,0,0
1584,0047199,1000,14,14
1585,0047217,1000,10,10
1586,0047249,1000,22,22
1587,0047264,1000,824,824
1588,0047297,1000,8,8
1589,0047298,1000,12,12
1590,0047349,1000,6,6
1591,0047351,1000,0,0
1592,0047397,1000,5,5
1593,0047552,1000,0,0
1594,0047593,1000,0,0
1595,0047739,1000,0,0
1596,0047787,1000,0,0
1597,0047803,1000,0,0
1598,0047808,1000,0,0
1599,0047809,1000,0,0
1600,0047811,1000,0,0
1601,0047812,1000,0,0
1602,0047820,1000,0,0
1603,0047832,1000,-4,-4
1604,0047835,1000,8,8
1605,0047856,1000,0,0
1606,0047863,1000,6,6
1607,0047864,1000,9,9
1608,0047876,1000,0,0
1609,0047888,1000,0,0
1610,0047954,1000,0,0
1611,0047987,1000,0,0
1612,0048026,1000,0,0
1613,0048028,1000,0,0
1614,0048033,1000,0,0
1615,0048063,1000,11,11
1616,0048096,1000,3,3
1617,0048108,1000,0,0
1618,0048110,1000,0,0
1619,0048113,1000,0,0
1620,0048114,1000,0,0
1621,0048115,1000,0,0
1622,0048116,1000,0,0
1623,0048118,1000,0,0
1624,0048119,1000,0,0
1625,0048121,1000,0,0
1626,0048122,1000,0,0
1627,0048123,1000,0,0
1628,0048125,1000,0,0
1629,0048126,1000,0,0
1630,0048127,1000,0,0
1631,0048128,1000,0,0
1632,0048129,1000,0,0
1633,0048130,1000,0,0
1634,0048131,1000,0,0
1635,0048132,1000,0,0
1636,0048133,1000,0,0
1637,0048134,1000,0,0
1638,0048136,1000,0,0
1639,0048137,1000,0,0
1640,0048139,1000,0,0
1641,0048142,1000,0,0
1642,0048244,1000,0,0
1643,0048292,1000,0,0
1644,0048323,1000,0,0
1645,0048343,1000,834,834
1646,0048344,1000,7,7
1647,0048406,1000,36,36
1648,0048479,1000,0,0
1649,0048480,1000,0,0
1650,0048560,1000,1,1
1651,0048561,1000,17,17
1652,0048578,1000,0,0
1653,0048700,1000,52,52
1654,0048731,1000,14,14
1655,0048733,1000,0,0
1656,0048755,1000,0,0
1657,0048756,1000,0,0
1658,0048811,1000,0,0
1659,0048841,1000,27,27
1660,0048896,1000,12,12
1661,0048897,1000,0,0
1662,0048901,1000,16,16
1663,0048922,1000,9,9
1664,0048935,1000,15,15
1665,0048970,1000,0,0
1666,0048997,1000,-117,-117
1667,0049004,1000,0,0
1668,0049038,1000,14,14
1669,0049055,1000,21,21
1670,0049059,1000,6,6
1671,0049060,1000,43,43
1672,0049061,1000,82,82
1673,0049066,1000,12,12
1674,0049080,1000,3,3
1675,0049081,1000,-6,-6
1676,0049117,1000,27,27
1677,0049128,1000,0,0
1678,0049135,1000,0,0
1679,0049136,1000,11,11
1680,0049144,1000,18,18
1681,0049208,1000,0,0
1682,0049228,1000,0,0
1683,0049230,1000,33,33
1684,0049304,1000,21,21
1685,0049305,1000,32,32
1686,0049313,1000,11,11
1687,0049350,1000,0,0
1688,0049362,1000,0,0
1689,0049390,1000,0,0
1690,0049399,1000,0,0
1691,0049412,1000,-2,-2
1692,0049416,1000,0,0
1693,0049449,1000,28,28
1694,0049457,1000,39,39
1695,0049458,1000,18,18
1696,0049459,1000,36,36
1697,0049460,1000,27,27
1698,0049461,1000,14,14
1699,0049474,1000,0,0
1700,0049487,1000,6,6
1701,0049510,1000,20,20
1702,0049521,1000,38,38
1703,0049522,1000,207,207
1704,0049523,1000,114,114
1705,0049524,1000,31,31
1706,0049548,1000,0,0
1707,0049571,1000,34,34
1708,0049590,1000,0,0
1709,0049606,1000,27,27
1710,0049610,1000,4,4
1711,0049639,1000,0,0
1712,0049650,1000,0,0
1713,0049671,1000,0,0
1714,0049675,1000,0,0
1715,0049680,1000,0,0
1716,0049682,1000,0,0
1717,0049684,1000,0,0
1718,0049687,1000,0,0
1719,0049738,1000,13,13
1720,0049743,1000,5,5
1721,0049748,1000,2,2
1722,0049839,1000,0,0
1723,0049844,1000,0,0
1724,0049850,1000,-81,-81
1725,0049853,1000,40,40
1726,0049854,1000,172,172
1727,0049856,1000,0,0
1728,0049858,1000,-2,-2
1729,0049859,1000,-1,-1
1730,0049860,1000,0,0
1731,0049868,1000,29,29
1732,0049882,1000,0,0
1733,0049894,1000,4,4
1734,0049906,1000,0,0
1735,0049953,1000,27,27
1736,0049954,1000,11,11
1737,0049997,1000,31,31
1738,0049998,1000,36,36
1739,0050041,1000,50,50
1740,0050052,1000,3,3
1741,0050066,1000,-2,-2
1742,0050087,1000,3,3
1743,0050165,1000,7,7
1744,0050174,1000,2,2
1745,0050187,1000,0,0
1746,0050205,1000,26,26
1747,0050206,1000,11,11
1748,0050218,1000,16,16
1749,0050251,1000,11,11
1750,0050367,1000,9,9
1751,0050377,1000,26,26
1752,0050388,1000,9,9
1753,0050421,1000,45,45
1754,0050422,1000,9,9
1755,0050435,1000,0,0
1756,0050441,1000,0,0
1757,0050442,1000,67,67
1758,0050477,1000,52,52
1759,0050497,1000,8,8
1760,0050499,1000,6,6
1761,0050500,1000,10,10
1762,0050501,1000,23,23
1763,0050502,1000,10,10
1764,0050529,1000,569,569
1765,0050589,1000,0,0
1766,0050644,1000,16,16
1767,0050645,1000,11,11
1768,0050654,1000,0,0
1769,0050655,1000,0,0
1770,0050657,1000,12,12
1771,0050658,1000,44,44
1772,0050692,1000,15,15
1773,0050838,1000,37,37
1774,0050839,1000,0,0
1775,0050840,1000,2,2
1776,0050841,1000,0,0
1777,0050842,1000,0,0
1778,0050952,1000,0,0
1779,0050956,1000,15,15
1780,0050957,1000,18,18
1781,0050971,1000,54,54
1782,0051001,1000,16,16
1783,0051020,1000,0,0
1784,0051088,1000,180,180
1785,0051089,1000,67,67
1786,0051157,1000,10,10
1787,0051166,1000,0,0
1788,0051174,1000,13,13
1789,0051179,1000,8,8
1790,0051183,1000,8,8
1791,0051223,1000,0,0
1792,0051230,1000,0,0
1793,0051242,1000,0,0
1794,0051243,1000,0,0
1795,0051244,1000,0,0
1796,0051245,1000,0,0
1797,0051247,1000,0,0
1798,0051249,1000,0,0
1799,0051250,1000,0,0
1800,0051251,1000,0,0
1801,0051252,1000,0,0
1802,0051253,1000,0,0
1803,0051254,1000,0,0
1804,0051257,1000,2,2
1805,0051337,1000,0,0
1806,0051338,1000,0,0
1807,0051340,1000,0,0
1808,0051341,1000,0,0
1809,0051342,1000,0,0
1810,0051343,1000,0,0
1811,0051344,1000,0,0
1812,0051346,1000,0,0
1813,0051347,1000,0,0
1814,0051348,1000,0,0
1815,0051349,1000,0,0
1816,0051350,1000,0,0
1817,0051368,1000,11,11
1818,0051369,1000,7,7
1819,0051473,1000,0,0
1820,0051475,1000,12,12
1821,0051542,1000,17,17
1822,0051545,1000,0,0
1823,0051546,1000,57,57
1824,0051572,1000,7,7
1825,0051573,1000,10,10
1826,0051575,1000,8,8
1827,0051584,1000,28,28
1828,0051652,1000,901,901
1829,0051653,1000,38,38
1830,0051661,1000,0,0
1831,0051662,1000,0,0
1832,0051707,1000,63,63
1833,0051733,1000,0,0
1834,0051756,1000,0,0
1835,0051757,1000,0,0
1836,0051758,1000,0,0
1837,0051759,1000,0,0
1838,0051763,1000,14,14
1839,0051764,1000,11,11
1840,0051765,1000,33,33
1841,0051798,1000,0,0
1842,0051801,1000,12,12
1843,0051802,1000,16,16
1844,0051825,1000,0,0
1845,0051840,1000,1,1
1846,0051918,1000,16,16
1847,0051920,1000,24,24
1848,0051930,1000,12,12
1849,0051939,1000,30,30
1850,0052051,1000,0,0
1851,0052060,1000,34,34
1852,0052064,1000,23,23
1853,0052082,1000,21,21
1854,0052137,1000,0,0
1855,0052140,1000,0,0
1856,0052141,1000,0,0
1857,0052176,1000,0,0
1858,0052177,1000,0,0
1859,0052178,1000,0,0
1860,0052179,1000,0,0
1861,0052180,1000,0,0
1862,0052182,1000,0,0
1863,0052183,1000,0,0
1864,0052184,1000,0,0
1865,0052226,1000,4,4
1866,0052228,1000,0,0
1867,0052230,1000,0,0
1868,0052235,1000,47,47
1869,0052436,1000,6,6
1870,0052437,1000,8,8
1871,0052439,1000,3,3
1872,0052440,1000,10,10
1873,0052441,1000,9,9
1874,0052450,1000,5,5
1875,0052490,1000,19,19
1876,0052518,1000,0,0
1877,0052519,1000,0,0
1878,0052568,1000,4,4
1879,0052574,1000,24,24
1880,0052650,1000,26,26
1881,0052699,1000,5,5
1882,0052787,1000,4,4
1883,0052801,1000,1,1
1884,0052802,1000,22,22
1885,0052815,1000,-2232,-2232
1886,0052826,1000,95,95
1887,0052827,1000,0,0
1888,0052828,1000,15,15
1889,0052831,1000,138,138
1890,0052839,1000,0,0
1891,0052847,1000,0,0
1892,0052858,1000,0,0
1893,0052859,1000,0,0
1894,0052862,1000,15,15
1895,0052863,1000,0,0
1896,0052923,1000,69,69
1897,0052924,1000,10,10
1898,0052926,1000,22,22
1899,0052930,1000,27,27
1900,0052931,1000,5,5
1901,0052932,1000,30,30
1902,0052936,1000,103,103
1903,0052967,1000,0,0
1904,0052994,1000,74,74
1905,0052995,1000,138,138
1906,0052998,1000,14,14
1907,0052999,1000,26,26
1908,0053003,1000,-112,-112
1909,0053070,1000,12,12
1910,0053116,1000,4,4
1911,0053167,1000,7,7
1912,0053178,1000,3,3
1913,0053179,1000,5,5
1914,0053200,1000,22,22
1915,0053218,1000,3,3
1916,0053244,1000,14,14
1917,0053285,1000,0,0
1918,0053294,1000,0,0
1919,0053358,1000,10,10
1920,0053359,1000,11,11
1921,0053360,1000,9,9
1922,0053361,1000,43,43
1923,0053450,1000,12,12
1924,0053466,1000,18,18
1925,0053467,1000,16,16
1926,0053471,1000,5,5
1927,0053474,1000,-14,-14
1928,0053476,1000,0,0
1929,0053486,1000,0,0
1930,0053564,1000,221,221
1931,0053565,1000,9,9
1932,0053566,1000,1055,1055
1933,0053567,1000,44,44
1934,0053568,1000,199,199
1935,0053575,1000,31,31
1936,0053580,1000,10,10
1937,0053677,1000,207,207
1938,0053716,1000,353,353
1939,0053717,1000,29,29
1940,0053718,1000,386,386
1941,0053719,1000,64,64
1942,0053720,1000,96,96
1943,0053789,1000,50,50
1944,0053790,1000,30,30
1945,0053817,1000,3,3
1946,0053818,1000,3,3
1947,0053844,1000,-786,-786
1948,0053845,1000,0,0
1949,0053846,1000,0,0
1950,0053859,1000,28,28
1951,0054049,1000,64,64
1952,0054056,1000,20,20
1953,0054057,1000,8,8
1954,0054063,1000,528,528
1955,0054064,1000,88,88
1956,0054066,1000,505,505
1957,0054067,1000,84,84
1958,0054103,1000,0,0
1959,0054189,1000,14,14
1960,0054190,1000,13,13
1961,0054191,1000,0,0
1962,0054192,1000,0,0
1963,0054193,1000,0,0
1964,0054194,1000,0,0
1965,0054275,1000,15,15
1966,0054276,1000,0,0
1967,0054289,1000,11,11
1968,0054291,1000,14,14
1969,0054293,1000,38,38
1970,0054307,1000,8,8
1971,0054313,1000,21,21
1972,0054314,1000,22,22
1973,0054329,1000,23,23
1974,0054330,1000,26,26
1975,0054350,1000,0,0
1976,0054362,1000,48,48
1977,0054405,1000,2,2
1978,0054406,1000,0,0
1979,0054407,1000,51,51
1980,0054410,1000,2,2
1981,0054424,1000,0,0
1982,0054468,1000,0,0
1983,0054469,1000,0,0
1984,0054471,1000,0,0
1985,0054472,1000,0,0
1986,0054473,1000,0,0
1987,0054474,1000,0,0
1988,0054475,1000,0,0
1989,0054476,1000,0,0
1990,0054478,1000,0,0
1991,0054479,1000,0,0
1992,0054480,1000,0,0
1993,0054482,1000,0,0
1994,0054483,1000,0,0
1995,0054484,1000,0,0
